,material_id,formula_pretty,nsites,crystal_system,formation_energy_per_atom,volume,density,band_gap,A_ions,B_ions,C_ions,Tolerance_factor,Octahedral_factor
7928,mp-1111426,K2TlAsF6,10,Cubic,-2.523982154,206.7198654,3.787399677,2.726,K,Tl; As,F,0.8861211561704835,0.7819548872180451
7929,mp-1111200,K2TlAsI6,10,Cubic,-0.959212568,463.8537501,4.005625023,0.8611,K,Tl; As,I,0.8380524814062785,0.4727272727272727
7930,mp-1111585,K2TlAuBr6,10,Cubic,-1.212922076,352.3881924,4.518902624,0.0,K,Tl; Au,Br,0.8119886482524947,0.5994897959183674
7931,mp-1112414,K2TlAuCl6,10,Cubic,-1.420444629,301.3274284,3.814893989,0.0,K,Tl; Au,Cl,0.817259093833698,0.649171270718232
7932,mp-1111378,K2TlAuF6,10,Cubic,-2.145717287,194.4902499,5.067560924,0.0,K,Tl; Au,F,0.8383661238020144,0.8834586466165414
7933,mp-1112333,K2TlAuI6,10,Cubic,-0.894728186,435.5603444,4.731111667,0.0,K,Tl; Au,I,0.8045303821500274,0.5340909090909091
7934,mp-1111569,K2TlBiF6,10,Cubic,-2.632752008,236.0287071,4.260247147,3.1816,K,Tl; Bi,F,0.8092898420516553,0.9511278195488723
7935,mp-1111102,K2TlCoF6,10,Cubic,-2.472797151,175.862263,4.300987418,2.5182,K,Tl; Co,F,0.8927129182248866,0.7687969924812029
7936,mp-1111376,K2TlCrF6,10,Cubic,-2.84272666,188.5738305,3.949975779,4.0416,K,Tl; Cr,F,0.8796260272770872,0.7951127819548872
7937,mp-1112216,K2TlCuBr6,10,Cubic,-1.269294587,325.6129728,4.210083672,0.0,K,Tl; Cu,Br,0.8542229571381109,0.5204081632653061
7938,mp-1111969,K2TlCuCl6,10,Cubic,-1.518696924,273.3386872,3.394990068,0.0,K,Tl; Cu,Cl,0.8620206343086886,0.56353591160221
7939,mp-1112168,K2TlCuF6,10,Cubic,-2.37732955,167.4586494,4.562565899,0.0,K,Tl; Cu,F,0.8936626128187428,0.7669172932330827
7940,mp-1111373,K2TlFeF6,10,Cubic,-2.673615377,192.6774858,3.899019694,2.5608,K,Tl; Fe,F,0.8917652399677477,0.7706766917293232
7941,mp-1111137,K2TlGaBr6,10,Cubic,-1.446393788,369.4072898,3.738732419,1.6,K,Tl; Ga,Br,0.8429087457852882,0.5408163265306123
7942,mp-1111581,K2TlGaCl6,10,Cubic,-1.739986122,304.8742893,3.07746278,2.5197,K,Tl; Ga,Cl,0.850006409440275,0.5856353591160222
7943,mp-1111372,K2TlGaF6,10,Cubic,-2.806150682,188.6656578,4.104076396,4.1618,K,Tl; Ga,F,0.8787059163698936,0.7969924812030075
7944,mp-1111197,K2TlGaI6,10,Cubic,-1.02660763,456.7156564,4.049328469,0.4975,K,Tl; Ga,I,0.8329110551399823,0.4818181818181818
7945,mp-1112026,K2TlHgBr6,10,Cubic,-1.289060817,374.6073772,4.266933524,0.0,K,Tl; Hg,Br,0.8492358339521504,0.5293367346938777
7946,mp-1112027,K2TlHgCl6,10,Cubic,-1.510334895,321.4830478,3.594432278,0.0,K,Tl; Hg,Cl,0.8567228779959926,0.5732044198895028
7947,mp-1111956,K2TlHgF6,10,Cubic,-2.295710245,200.8457061,4.937163251,0.0,K,Tl; Hg,F,0.8870568701685515,0.7800751879699248
7948,mp-1112024,K2TlHgI6,10,Cubic,-0.941611623,460.8431931,4.484608879,0.0,K,Tl; Hg,I,0.8386996261795651,0.4715909090909091
7949,mp-1111578,K2TlInBr6,10,Cubic,-1.478808495,398.5265531,3.653450462,2.1232,K,Tl; In,Br,0.8185158881902157,0.586734693877551
7950,mp-1111577,K2TlInCl6,10,Cubic,-1.755234889,344.9863517,2.936699618,2.5682,K,Tl; In,Cl,0.8241616199640504,0.6353591160220994
7951,mp-1111423,K2TlInF6,10,Cubic,-2.721125653,211.7637706,4.01003571,3.6161,K,Tl; In,F,0.8468173952113088,0.8646616541353382
7952,mp-1111269,K2TlInI6,10,Cubic,-1.071143467,489.2932765,3.932761416,0.8333,K,Tl; In,I,0.8105343402257738,0.5227272727272726
7953,mp-1111422,K2TlIrF6,10,Cubic,-2.275359083,198.3728577,4.928619553,2.2493,K,Tl; Ir,F,0.8678128678198537,0.8195488721804511
7954,mp-1111419,K2TlMoF6,10,Cubic,-2.689483887,207.1771418,3.947504144,3.7506,K,Tl; Mo,F,0.866023562937751,0.8233082706766917
7955,mp-1111264,K2TlNiF6,10,Cubic,-2.469518317,169.7516266,4.453466553,0.0,K,Tl; Ni,F,0.8823979580353134,0.7894736842105263
7956,mp-1111369,K2TlPdF6,10,Cubic,-2.262315524,189.6823002,4.403336919,0.0,K,Tl; Pd,F,0.8537020894813194,0.8496240601503758
7957,mp-1111368,K2TlRhF6,10,Cubic,-2.371195809,193.6835168,4.282239008,1.9609,K,Tl; Rh,F,0.8705107316576356,0.8139097744360902
7958,mp-1111417,K2TlRuF6,10,Cubic,-2.348355318,197.8028375,4.177650845,0.0,K,Tl; Ru,F,0.8678128678198537,0.8195488721804511
7959,mp-1111195,K2TlSbBr6,10,Cubic,-1.396971675,417.8871421,3.511772279,1.1146,K,Tl; Sb,Br,0.8238137256542301,0.5765306122448979
7960,mp-1111196,K2TlSbCl6,10,Cubic,-1.649728587,365.5732649,2.802854716,1.9155,K,Tl; Sb,Cl,0.8297681615964588,0.6243093922651933
7961,mp-1111125,K2TlSbF6,10,Cubic,-2.603626547,225.959175,3.809129435,2.6523,K,Tl; Sb,F,0.8537020894813194,0.8496240601503758
7962,mp-1111367,K2TlVF6,10,Cubic,-2.808479017,192.8803056,3.852704693,0.0,K,Tl; V,F,0.8750446417183523,0.8045112781954887
7963,mp-1112443,K2TmAgCl6,10,Cubic,-2.006621741,301.1985035,3.129883658,3.6439,K,Tm; Ag,Cl,0.8728151681909083,0.5441988950276243
7964,mp-1112061,K2TmAuCl6,10,Cubic,-2.002412537,303.7686244,3.590455066,2.1163,K,Tm; Au,Cl,0.8311817359773727,0.6215469613259669
7965,mp-1112215,K2TmCuCl6,10,Cubic,-1.967344295,272.01092,3.195156758,2.4668,K,Tm; Cu,Cl,0.9068841617448286,0.4861878453038674
7966,mp-1112271,K2VAgF6,10,Cubic,-2.688357246,166.4471883,3.501673837,0.0,K,V; Ag,F,0.9567686287581073,0.650375939849624
7967,mp-1112253,K2VAuF6,10,Cubic,-2.498303924,171.5839208,4.259111713,0.0,K,V; Au,F,0.899403486134495,0.755639097744361
7968,mp-1112011,K2VHgF6,10,Cubic,-2.627063009,214.0670964,3.441967253,0.0039,K,V; Hg,F,0.939645252851922,0.6804511278195489
7969,mp-558956,K2VPO6,40,Monoclinic,-2.571835727,685.3343487,2.482162321,3.3687,K,V; P,O,1.1557014058102713,0.3285714285714286
7970,mp-1110911,K2YAgBr6,10,Cubic,-1.815570858,358.6941601,3.492395269,3.2941,K,Y; Ag,Br,0.852792097913424,0.5229591836734694
7971,mp-1110872,K2YAgCl6,10,Cubic,-2.012176436,308.2872111,2.626855823,3.6689,K,Y; Ag,Cl,0.8605003157296609,0.5662983425414364
7972,mp-1110847,K2YAgF6,10,Cubic,-3.154359354,196.2875711,3.290504066,2.6382,K,Y; Ag,F,0.8917652399677477,0.7706766917293232
7973,mp-1110947,K2YAgI6,10,Cubic,-1.361794087,442.063914,3.893053545,2.5089,K,Y; Ag,I,0.8419503999244471,0.46590909090909083
7974,mp-1112058,K2YAuBr6,10,Cubic,-1.695225902,358.8283203,3.903407371,1.8862,K,Y; Au,Br,0.8224828472606046,0.5790816326530612
7975,mp-1112059,K2YAuCl6,10,Cubic,-1.991902996,310.1246089,3.088363035,2.2731,K,Y; Au,Cl,0.828359387128553,0.6270718232044199
7976,mp-1112320,K2YAuF6,10,Cubic,-2.965587578,202.2927295,3.924196263,1.3878,K,Y; Au,F,0.8519704422409923,0.8533834586466165
7977,mp-1112056,K2YAuI6,10,Cubic,-1.268233968,439.6260388,4.251180878,1.1783,K,Y; Au,I,0.8141799219659197,0.5159090909090909
7978,mp-1112034,K2YCuBr6,10,Cubic,-1.771687784,327.13649,3.604315261,2.3227,K,Y; Cu,Br,0.910763653764426,0.4260204081632653
7979,mp-1112158,K2YCuCl6,10,Cubic,-1.974344504,277.2437472,2.65552359,2.6002,K,Y; Cu,Cl,0.9223131928520185,0.4613259668508287
7980,mp-1112242,K2YCuF6,10,Cubic,-3.125481663,173.1771137,3.304630121,0.5982,K,Y; Cu,F,0.9700263926669958,0.6278195488721804
7981,mp-1110942,K2YCuI6,10,Cubic,-1.305735419,409.5375885,4.022536121,1.8261,K,Y; Cu,I,0.8946589916824851,0.3795454545454545
7982,mp-1112025,K2YHgBr6,10,Cubic,-1.728962647,396.3960282,3.548647966,0.0,K,Y; Hg,Br,0.8471162769622531,0.5331632653061225
7983,mp-1112193,K2YHgCl6,10,Cubic,-1.894638869,342.7756353,2.81173493,0.0,K,Y; Hg,Cl,0.8544722925021329,0.5773480662983425
7984,mp-1112192,K2YHgF6,10,Cubic,-3.06402092,213.9908858,3.73779107,0.0,K,Y; Hg,F,0.8842556379469667,0.7857142857142856
7985,mp-1112022,K2YHgI6,10,Cubic,-1.296584497,482.2360581,3.888026677,0.0,K,Y; Hg,I,0.8367611832839266,0.4749999999999999
7988,mp-1111194,K2YTlBr6,10,Cubic,-1.892974472,426.6865189,3.311491738,3.4148,K,Y; Tl,Br,0.8055646874277121,0.6122448979591837
7989,mp-1111122,K2YTlF6,10,Cubic,-3.279106815,224.5046934,3.590803082,4.3847,K,Y; Tl,F,0.8300818735668164,0.9022556390977443
8149,mp-1111192,Na2AgAsBr6,10,Cubic,-1.059481001,321.0288157,3.663168687,1.0359,Na,Ag; As,Br,0.838516006008826,0.4413265306122449
8150,mp-1111543,Na2AgAsCl6,10,Cubic,-1.087198737,274.6270091,2.669464214,1.4895,Na,Ag; As,Cl,0.8458847475876456,0.47790055248618785
8151,mp-1111093,Na2AgAsF6,10,Cubic,-2.230443554,172.5740394,3.298097269,1.9406,Na,Ag; As,F,0.8762325488963137,0.650375939849624
8152,mp-1111187,Na2AgAuBr6,10,Cubic,-0.951946462,311.0553225,4.432147739,0.0,Na,Ag; Au,Br,0.8002728773563965,0.5102040816326531
8153,mp-1111541,Na2AgAuCl6,10,Cubic,-1.159400961,264.7868676,3.534040115,0.0,Na,Ag; Au,Cl,0.8052461565113709,0.5524861878453039
8154,mp-1111335,Na2AgAuF6,10,Cubic,-1.746758727,171.227865,4.507598149,0.0,Na,Ag; Au,F,0.8254637102263557,0.7518796992481203
8155,mp-1111325,Na2AgIrF6,10,Cubic,-1.988856967,166.4471699,4.589681897,1.1009,Na,Ag; Ir,F,0.8567173473618748,0.6879699248120301
8156,mp-1111323,Na2AgMoF6,10,Cubic,-2.418915739,174.0739912,3.47017862,1.7775,Na,Ag; Mo,F,0.8548135310344039,0.6917293233082706
8157,mp-1111321,Na2AgPdF6,10,Cubic,-1.911347692,162.5504834,3.82324481,0.0,Na,Ag; Pd,F,0.8417201071454743,0.7180451127819548
8158,mp-1111320,Na2AgRhF6,10,Cubic,-2.077397621,161.8528196,3.803667609,1.4496,Na,Ag; Rh,F,0.8595890256211884,0.6823308270676691
8159,mp-1111319,Na2AgRuF6,10,Cubic,-2.11514835,165.0624506,3.711240235,0.0,Na,Ag; Ru,F,0.8567173473618748,0.6879699248120301
8160,mp-1111538,Na2AgSbCl6,10,Cubic,-1.165585369,301.4009949,2.690382513,1.5821,Na,Ag; Sb,Cl,0.8183514284979935,0.5276243093922651
8161,mp-1111317,Na2AgSbF6,10,Cubic,-2.297960701,191.0526899,3.386201794,1.6668,Na,Ag; Sb,F,0.8417201071454743,0.7180451127819548
8162,mp-1111586,Na2AlAgBr6,10,Cubic,-1.305377246,303.8106437,3.608749013,1.4745,Na,Al; Ag,Br,0.8452480702854357,0.4298469387755102
8163,mp-1111545,Na2AlAgCl6,10,Cubic,-1.481905872,253.4039837,2.578888535,2.461,Na,Al; Ag,Cl,0.8530600187735917,0.4654696132596685
8164,mp-1111337,Na2AlAgF6,10,Cubic,-2.881240479,147.4383584,3.320435935,2.2358,Na,Al; Ag,F,0.8853074544660109,0.6334586466165414
8165,mp-1111088,Na2AlAuF6,10,Cubic,-2.675296087,153.5258313,4.152466985,0.9051,Na,Al; Au,F,0.8426420349736731,0.7161654135338347
8166,mp-1111082,Na2AlCuF6,10,Cubic,-2.90201796,128.6983221,3.232061398,0.2373,Na,Al; Cu,F,0.9701540705308493,0.49060150375939854
8167,mp-1111743,Na2AlHgBr6,10,Cubic,-1.250770431,328.4500452,3.80680274,0.0,Na,Al; Hg,Br,0.8392587128343434,0.4400510204081633
8168,mp-1111667,Na2AlHgCl6,10,Cubic,-1.379015431,279.2729634,2.891324637,0.0,Na,Al; Hg,Cl,0.8466760336003561,0.4765193370165746
8169,mp-1111253,Na2AlHgF6,10,Cubic,-2.776269224,161.0116838,3.996777001,0.0,Na,Al; Hg,F,0.8772316738095367,0.6484962406015038
8171,mp-1110621,Na2AlTlF6,10,Cubic,-2.977590612,172.1060551,3.775734196,4.0673,Na,Al; Tl,F,0.8193100936431986,0.7650375939849624
8172,mp-1111089,Na2AsAuF6,10,Cubic,-1.954196596,177.5264198,4.039496159,0.6327,Na,As; Au,F,0.8344166788839084,0.7330827067669173
8173,mp-1522988,Na2BiWO6,10,Cubic,-1.870817817,143.1237646,6.204771203,0.0,Na,Bi; W,O,0.9439368035935253,0.4928571428571428
8175,mp-1111509,Na2CeCuCl6,10,Cubic,-1.760409294,285.3028339,2.691056609,0.0,Na,Ce; Cu,Cl,0.8380524814062785,0.4917127071823204
8177,mp-1520572,Na2CeWO6,10,Cubic,-2.641051611,141.3913665,5.472032736,1.8375,Na,Ce; W,O,0.9240411800985797,0.525
8178,mp-1111334,Na2CoAgF6,10,Cubic,-2.185827259,150.9230547,3.59531947,1.4033,Na,Co; Ag,F,0.9050966799187806,0.5977443609022556
8179,mp-1111141,Na2CoAuF6,10,Cubic,-2.018158489,149.294808,4.625532051,0.9908,Na,Co; Au,F,0.8408001944600695,0.7199248120300752
8180,mp-1111189,Na2CoHgF6,10,Cubic,-2.119184761,155.035764,4.493058573,0.0,Na,Co; Hg,F,0.8883743394121981,0.6278195488721804
8181,mp-1111094,Na2CrAgF6,10,Cubic,-2.556679519,155.8540102,3.407658738,2.3255,Na,Cr; Ag,F,0.8883743394121981,0.6278195488721804
8182,mp-1111086,Na2CrAuF6,10,Cubic,-2.361215615,154.7204003,4.388875682,1.1718,Na,Cr; Au,F,0.8281293626813385,0.7462406015037594
8183,mp-1111186,Na2CrHgF6,10,Cubic,-2.460015897,169.6596674,4.037880431,0.0,Na,Cr; Hg,F,0.8722587051371469,0.6578947368421052
8184,mp-1111289,Na2CuAsF6,10,Cubic,-2.15584437,150.0533249,3.302607416,0.7308,Na,Cu; As,F,0.9592670547767627,0.5075187969924813
8185,mp-1111511,Na2CuAuCl6,10,Cubic,-1.193242452,241.9328615,3.563669119,0.0,Na,Cu; Au,Cl,0.8636418701515084,0.44751381215469616
8186,mp-1111283,Na2CuAuF6,10,Cubic,-1.971181321,150.2551389,4.64694697,0.0,Na,Cu; Au,F,0.8987525443118732,0.6090225563909775
8187,mp-1111135,Na2CuBiBr6,10,Cubic,-1.142300283,329.0339135,4.026921789,0.8534,Na,Cu; Bi,Br,0.8282544464947322,0.45918367346938777
8188,mp-1111510,Na2CuBiCl6,10,Cubic,-1.222679209,279.9888214,3.150547578,1.135,Na,Cu; Bi,Cl,0.8349600368254436,0.4972375690607735
8189,mp-1111279,Na2CuBiF6,10,Cubic,-2.26989551,173.6240462,4.1363919,0.4491,Na,Cu; Bi,F,0.8624800201019771,0.6766917293233082
8190,mp-1111066,Na2CuMoF6,10,Cubic,-2.387039047,150.9123796,3.515080071,0.0,Na,Cu; Mo,F,0.9336555557414606,0.5488721804511277
8191,mp-1111274,Na2CuPdF6,10,Cubic,-2.076635056,140.9951248,3.885748165,0.0,Na,Cu; Pd,F,0.9180574915643955,0.575187969924812
8192,mp-1111536,Na2CuSbCl6,10,Cubic,-1.1526376,268.9935799,2.74090267,0.9108,Na,Cu; Sb,Cl,0.8787346406978455,0.42265193370165743
8193,mp-1111272,Na2CuSbF6,10,Cubic,-2.299891334,164.8875869,3.47718241,0.4668,Na,Cu; Sb,F,0.9180574915643955,0.575187969924812
8194,mp-1111132,Na2DyCuCl6,10,Cubic,-1.779015424,269.5960107,2.985710289,1.6541,Na,Dy; Cu,Cl,0.8349600368254436,0.4972375690607735
8195,mp-1111508,Na2ErCuCl6,10,Cubic,-1.776939179,266.1725167,3.053801717,1.699,Na,Er; Cu,Cl,0.8570991287109666,0.45856353591160226
8196,mp-1111507,Na2EuCuCl6,10,Cubic,-1.819317567,271.4351341,2.901025124,0.357,Na,Eu; Cu,Cl,0.8198339492017943,0.5248618784530387
8197,mp-1518085,Na2EuMnO6,10,Cubic,-1.741940169,140.2889768,4.129515622,0.0,Na,Eu; Mn,O,0.9378787352082089,0.5025000000000001
8198,mp-1111331,Na2FeAgF6,10,Cubic,-2.389226476,159.6530776,3.366602992,1.7821,Na,Fe; Ag,F,0.8782330798298672,0.6466165413533834
8199,mp-1111180,Na2FeHgF6,10,Cubic,-2.306277581,172.3725258,4.011408992,0.0,Na,Fe; Hg,F,0.8624800201019771,0.6766917293233082
8200,mp-1111537,Na2GaAgBr6,10,Cubic,-1.173909956,309.193334,3.775470228,0.0,Na,Ga; Ag,Br,0.8326213416432104,0.451530612244898
8201,mp-1111121,Na2GaAgCl6,10,Cubic,-1.473927971,258.8542714,2.798773575,1.1607,Na,Ga; Ag,Cl,0.8396073097576816,0.4889502762430939
8202,mp-1111329,Na2GaAgF6,10,Cubic,-2.521764819,156.6226842,3.578878071,1.5786,Na,Ga; Ag,F,0.8683207425857378,0.6654135338345865
8203,mp-1111188,Na2GaAgI6,10,Cubic,-0.756306701,389.4635577,4.199691843,0.0,Na,Ga; Ag,I,0.8228568377503097,0.4022727272727272
8204,mp-1111305,Na2GaAuF6,10,Cubic,-2.325130192,162.4483957,4.361291529,0.306,Na,Ga; Au,F,0.827238901001036,0.7481203007518797
8205,mp-1111277,Na2GaCuF6,10,Cubic,-2.530371012,136.8093624,3.559220924,0.0,Na,Ga; Cu,F,0.9497928122604488,0.5225563909774437
8206,mp-1111064,Na2GaHgBr6,10,Cubic,-1.147934416,329.233736,4.01331411,0.0,Na,Ga; Hg,Br,0.8268089762565214,0.46173469387755106
8207,mp-1111661,Na2GaHgCl6,10,Cubic,-1.41060643,280.2835036,3.134121896,0.0,Na,Ga; Hg,Cl,0.8334223571996141,0.5
8208,mp-1111169,Na2GaHgF6,10,Cubic,-2.434844721,169.5480677,4.214153961,0.0,Na,Ga; Hg,F,0.8605505345983931,0.6804511278195489
8209,mp-10340,Na2GeTeO6,20,Trigonal,-1.946576294,251.8799531,4.512172789,2.6629,Na,Ge; Te,O,1.0143074136300605,0.38928571428571435
8210,mp-1221355,Na2GeTeO6,10,Trigonal,-1.945519434,125.5329287,4.526803773,2.7979,Na,Ge; Te,O,1.0143074136300605,0.38928571428571435
8211,mp-1111742,Na2HgAsBr6,10,Cubic,-1.023430627,344.4584147,3.860991109,0.0,Na,Hg; As,Br,0.8326213416432104,0.451530612244898
8212,mp-1111068,Na2HgAsCl6,10,Cubic,-1.009124537,297.8333894,2.978427456,0.0,Na,Hg; As,Cl,0.8396073097576816,0.4889502762430939
8213,mp-1111208,Na2HgAsF6,10,Cubic,-2.064567193,191.5983672,3.774218695,0.0,Na,Hg; As,F,0.8683207425857378,0.6654135338345865
8214,mp-1111804,Na2HgAsI6,10,Cubic,-0.692841536,420.3744801,4.277680166,0.0,Na,Hg; As,I,0.8228568377503097,0.4022727272727272
8215,mp-1111190,Na2HgAuF6,10,Cubic,-1.746056379,184.1541805,5.027279727,0.0,Na,Hg; Au,F,0.8184384871605995,0.7669172932330827
8216,mp-1111063,Na2HgMoF6,10,Cubic,-2.238174926,222.8536608,3.401496798,0.0,Na,Hg; Mo,F,0.8472821342852023,0.706766917293233
8217,mp-1111157,Na2HgPdF6,10,Cubic,-1.951963835,175.0803071,4.429044454,0.0,Na,Hg; Pd,F,0.8344166788839084,0.7330827067669172
8218,mp-1111156,Na2HgRhF6,10,Cubic,-2.013202965,173.3144965,4.440496983,0.0,Na,Hg; Rh,F,0.8519736189711666,0.6973684210526315
8219,mp-1111411,Na2HgSbF6,10,Cubic,-2.240170675,212.4298574,3.770238056,0.0,Na,Hg; Sb,F,0.8344166788839084,0.7330827067669172
8220,mp-1111184,Na2InAgBr6,10,Cubic,-1.201057848,334.2630937,3.716330817,0.1697,Na,In; Ag,Br,0.8070895117461444,0.49744897959183676
8221,mp-1111534,Na2InAgCl6,10,Cubic,-1.312393254,282.6303392,2.828275642,1.284,Na,In; Ag,Cl,0.8124745780240402,0.5386740331491713
8222,mp-1111326,Na2InAgF6,10,Cubic,-2.381183933,178.2079407,3.565584656,1.0817,Na,In; Ag,F,0.8344166788839084,0.7330827067669172
8224,mp-1111503,Na2InCuBr6,10,Cubic,-1.178132887,306.5847564,3.811779507,0.0,Na,In; Cu,Br,0.86295363095626,0.4005102040816327
8225,mp-1111118,Na2InCuCl6,10,Cubic,-1.296175765,254.1710846,2.855390732,0.0,Na,In; Cu,Cl,0.8719621193822551,0.43370165745856354
8226,mp-1111083,Na2InCuF6,10,Cubic,-2.413345171,153.511635,3.659766601,0.0,Na,In; Cu,F,0.9093760968451104,0.5902255639097744
8228,mp-1111740,Na2InHgBr6,10,Cubic,-1.167029937,356.9839328,3.911101535,0.0,Na,In; Hg,Br,0.801626976979673,0.5076530612244898
8229,mp-1111168,Na2InHgF6,10,Cubic,-2.305226996,189.3905866,4.168019564,0.0,Na,In; Hg,F,0.827238901001036,0.7481203007518796
8230,mp-1111304,Na2IrAuF6,10,Cubic,-1.820799173,171.6151042,5.313581743,0.3562,Na,Ir; Au,F,0.8167008258290482,0.7706766917293234
8231,mp-1110995,Na2LaCuCl6,10,Cubic,-1.791900309,291.1415137,2.630184664,1.3857,Na,La; Cu,Cl,0.834652047140152,0.4977900552486188
8232,mp-1111056,Na2LiAlF6,10,Cubic,-3.406803761,112.0323778,2.873866209,6.546,Na,Li; Al,F,0.9726070517458453,0.48684210526315785
8233,mp-6604,Na2LiAlF6,20,Monoclinic,-3.43043971,220.1575315,2.924869867,7.1665,Na,Li; Al,F,0.9726070517458453,0.48684210526315785
8236,mp-1110998,Na2LiAsF6,10,Cubic,-2.619168398,133.6039778,3.005692019,4.3114,Na,Li; As,F,0.9616652224137044,0.5037593984962405
8237,mp-1113945,Na2LiAuCl6,10,Cubic,-1.351259955,248.4629608,3.091703693,0.0,Na,Li; Au,Cl,0.8652931930389873,0.4447513812154696
8238,mp-1110991,Na2LiAuF6,10,Cubic,-2.223027952,139.1297355,4.342945429,0.4175,Na,Li; Au,F,0.9008573512072174,0.6052631578947367
8239,mp-1111739,Na2LiBiBr6,10,Cubic,-1.406309013,339.8445733,3.622241219,2.9192,Na,Li; Bi,Br,0.8297049796759839,0.4566326530612245
8240,mp-1111659,Na2LiBiCl6,10,Cubic,-1.528863747,284.8370536,2.766926842,3.5061,Na,Li; Bi,Cl,0.8365034010339933,0.494475138121547
8241,mp-1110905,Na2LiBiF6,10,Cubic,-2.715125211,155.9781292,4.001729523,4.3529,Na,Li; Bi,F,0.8644181774505209,0.6729323308270676
8242,mp-1111803,Na2LiBiI6,10,Cubic,-0.979076234,430.7486262,3.944935904,1.9141,Na,Li; Bi,I,0.8201981726848805,0.4068181818181818
8243,mp-1113920,Na2LiCeCl6,10,Cubic,-2.091345688,289.0027573,2.331366209,0.4811,Na,Li; Ce,Cl,0.8396073097576816,0.4889502762430939
8244,mp-1114241,Na2LiCrF6,10,Cubic,-3.04689599,119.7573122,3.035336338,4.323,Na,Li; Cr,F,0.9533236405588148,0.5169172932330827
8245,mp-1113839,Na2LiDyCl6,10,Cubic,-2.118701854,271.0001137,2.623396571,3.9746,Na,Li; Dy,Cl,0.8551555932717129,0.4618784530386741
8246,mp-1113921,Na2LiErCl6,10,Cubic,-2.117608909,266.823206,2.694080794,3.9979,Na,Li; Er,Cl,0.8587255027692419,0.45580110497237564
8247,mp-1113918,Na2LiEuCl6,10,Cubic,-2.047822178,280.555228,2.471689209,0.0,Na,Li; Eu,Cl,0.8495369625669053,0.4715469613259668
8248,mp-1114242,Na2LiGaF6,10,Cubic,-3.015398045,119.3134153,3.293342415,5.7453,Na,Li; Ga,F,0.9521437845680242,0.5187969924812029
8249,mp-1113919,Na2LiGdCl6,10,Cubic,-2.095180996,275.6373632,2.54763335,2.9065,Na,Li; Gd,Cl,0.8509746896566198,0.46906077348066294
8500,mp-1111477,Na2LiInCl6,10,Cubic,-1.770353784,257.0490841,2.457752175,2.9328,Na,Li; In,Cl,0.8736454439370471,0.430939226519337
8501,mp-1110904,Na2LiInF6,10,Cubic,-2.892852372,136.9262096,3.416598925,4.8635,Na,Li; In,F,0.9115310165058809,0.5864661654135338
8502,mp-1114239,Na2LiIrF6,10,Cubic,-2.456846319,128.4627004,4.642172412,2.1677,Na,Li; Ir,F,0.938209973086541,0.5413533834586466
8503,mp-1113840,Na2LiLaCl6,10,Cubic,-2.125028336,293.9374867,2.285387747,3.9591,Na,Li; La,Cl,0.8361942719131382,0.49502762430939223
8504,mp-1113316,Na2LiLuCl6,10,Cubic,-2.122649153,261.5486507,2.797348439,4.1938,Na,Li; Lu,Cl,0.8634770844483695,0.44779005524861876
8505,mp-1114240,Na2LiMnF6,10,Cubic,-2.872809395,121.5840565,3.029911541,0.0,Na,Li; Mn,F,0.9616652224137044,0.5037593984962405
8506,mp-989504,Na2LiNF6,10,Cubic,-1.811090399,109.2571983,2.749666322,2.7522,Na,Li; N,F,1.0744862820264853,0.3458646616541353
8507,mp-1110637,Na2LiNbF6,10,Cubic,-2.86256667,136.26015,3.16627304,0.0,Na,Li; Nb,F,0.9291451424286998,0.556390977443609
8508,mp-1113739,Na2LiNdCl6,10,Cubic,-2.096593989,286.5978894,2.374834819,4.0094,Na,Li; Nd,Cl,0.8438343090796019,0.4814917127071823
8509,mp-1114109,Na2LiNiF6,10,Cubic,-2.586728331,115.8804389,3.232856667,0.0,Na,Li; Ni,F,0.9568808183220942,0.5112781954887218
8510,mp-1114237,Na2LiPdF6,10,Cubic,-2.353466008,130.1268403,3.487956309,0.0,Na,Li; Pd,F,0.9202538013528274,0.5714285714285714
8511,mp-1113740,Na2LiPrCl6,10,Cubic,-2.087457081,290.0897862,2.32716166,3.9815,Na,Li; Pr,Cl,0.8427343388443025,0.48342541436464087
8512,mp-1114234,Na2LiRhF6,10,Cubic,-2.551669324,126.4519471,3.543170187,1.8438,Na,Li; Rh,F,0.941655052547079,0.5357142857142857
8513,mp-1110634,Na2LiRuF6,10,Cubic,-2.560326734,126.6864391,3.512553139,0.0,Na,Li; Ru,F,0.938209973086541,0.5413533834586466
8514,mp-1111476,Na2LiSbCl6,10,Cubic,-1.452950613,274.499432,2.343503602,2.9225,Na,Li; Sb,Cl,0.8804442411661292,0.4198895027624309
8515,mp-1110657,Na2LiSbF6,10,Cubic,-2.752620848,148.4786966,3.228405244,3.6063,Na,Li; Sb,F,0.9202538013528274,0.5714285714285714
8516,mp-1111475,Na2LiScCl6,10,Cubic,-2.057229155,248.669019,2.074059008,3.7427,Na,Li; Sc,Cl,0.8830211511402739,0.4157458563535911
8517,mp-1113900,Na2LiScF6,10,Cubic,-3.482679924,129.6825187,2.712880793,6.0598,Na,Li; Sc,F,0.9235680407334497,0.5657894736842105
8518,mp-1113741,Na2LiSmCl6,10,Cubic,-2.221644845,272.0636544,2.539044866,4.0551,Na,Li; Sm,Cl,0.8477863243900158,0.474585635359116
